"","SKA03_27","SKA03_28","SKA03_29","SKA03_46","SKA03_48","SKA03_49"
"EPC2",1334,400,466,792,704,770
"LOC101928526",0,0,0,0,0,0
"UBBP3",0,0,0,0,0,0
"RPS20P13",0,0,0,0,0,0
"USP8P2",0,0,0,0,0,0
"KIF5C",30,4,0,10,12,6
"KIF5C-AS1",2,0,0,0,0,0
"LOC101928553",0,0,0,0,0,0
"LYPD6B",208,131,96,172,176,175
"TXNP5",4,6,4,0,0,0
"LOC105373678",0,0,0,0,0,0
"LOC105373677",9,0,5,1,0,0
"LOC105373679",0,0,0,0,0,0
"FAM8A3P",0,0,0,0,0,0
"LYPD6",502,134,139,353,367,308
"MIR9899",0,0,0,0,0,0
"MMADHC",4495,1842,2151,4477,4936,4326
"MMADHC-DT",49,13,36,44,27,26
"LOC105373680",26,24,7,0,0,2
"LINC01931",17,10,15,0,0,0
"LOC105373682",0,0,0,0,0,0
"LINC01818",0,0,0,0,0,0
"LINC01817",0,0,0,0,0,0
"LOC105373685",2,0,0,0,0,0
"RND3",2275,571,566,1732,1407,1657
"LINC01920",0,0,0,0,0,0
"LINC02612",0,0,0,0,0,0
"LOC105373686",0,0,0,0,0,0
"LOC107985825",0,0,0,0,0,0
"LOC107985826",0,0,0,0,0,0
"FABP5P10",0,0,0,0,0,0
"RBM43",61,28,38,58,52,34
"NMI",434,276,380,487,568,599
"LOC107985827",0,0,0,0,0,0
"LOC101929319",0,0,0,0,0,0
"TNFAIP6",0,0,0,0,2,0
"MIR4773-2",0,0,0,0,0,0
"MIR4773-1",0,0,0,0,0,0
"RN7SL124P",0,0,0,0,0,0
"RIF1",8536,1542,1334,4846,3927,4692
"NEB",1208,409,249,584,277,384
"LOC101929356",70,59,42,36,18,25
"ARL5A",3396,1390,1259,3081,3355,3345
"CACNB4",41,18,23,24,16,24
"STAM2",1207,242,269,1046,1043,1133
"RPL30P2",13,0,3,4,0,0
"LOC105373689",7,0,0,0,3,0
"LOC105373688",0,0,0,0,0,0
"FMNL2",2202,365,401,1613,1492,1547
"NUDCP1",81,39,24,9,2,11
"LOC105373690",23,8,7,7,4,1
"PRPF40A",9365,4354,4390,8428,7863,8159
"ARL6IP6",849,191,246,840,802,837
"UBQLN4P2",0,0,0,0,0,0
"LOC105373691",0,0,0,0,0,0
"LOC107985950",0,0,0,0,0,0
"LINC01850",0,0,0,0,0,0
"RPRM",12,2,0,0,0,0
"DNAJA1P2",4,0,0,0,0,0
"GALNT13",6,0,0,0,2,0
"PHBP4",0,0,0,0,0,0
"LOC100144595",0,0,0,0,0,0
"LOC105373692",0,0,0,0,0,0
"LOC105373694",0,0,0,0,0,0
"LOC105373693",0,0,0,0,0,2
"KCNJ3",0,0,0,0,0,0
"CBX3P6",0,0,0,0,0,0
"LOC105373696",0,0,0,0,0,0
"LOC107985952",0,0,0,0,0,0
"LOC105373698",0,0,0,0,0,0
"ATP5F1AP2",2,0,0,0,0,0
"LOC105373699",0,0,0,0,0,0
"LOC105373700",0,0,0,0,0,0
"LOC107985953",6,0,0,0,0,0
"LOC107985828",9,0,0,0,0,0
"LOC105373703",129,16,14,27,4,6
"LINC01876",88,2,13,35,23,41
"HEBP2P1",2,0,2,2,0,0
"NR4A2",24,2,6,2,4,10
"FLJ46875",8,4,4,4,0,2
"TRA-CGC3-1",0,0,0,0,0,0
"TRG-GCC2-2",0,0,0,0,0,0
"GPD2",5342,797,883,4464,4496,4681
"LOC105373707",0,0,0,0,0,0
"LINC01958",0,0,0,0,0,0
"RPLP0P7",0,0,0,0,0,0
"LOC107985955",0,0,0,0,0,0
"LOC105373710",0,0,0,0,0,0
"LOC105373709",0,0,0,0,0,0
"CDK7P1",0,2,0,2,0,0
"GALNT5",44,6,24,100,82,104
"ERMN",0,0,0,0,0,14
"FAM133DP",12,70,56,38,26,24
"LOC105373711",0,0,0,0,0,0
"CYTIP",4,0,2,4,10,2
"LOC105373712",2,2,0,2,0,1
"ACVR1C",58,18,14,64,66,76
"LOC105373713",5,6,1,0,1,0
"ACVR1",605,117,129,402,426,465
"LOC105373714",1,0,0,0,0,0
"MTA3P1",0,0,0,0,0,0
"UPP2",0,0,0,0,0,0
"PTP4A1P1",0,0,0,0,0,0
"CCDC148-AS1",1,0,1,0,0,0
"CCDC148",13,18,10,10,16,18
"PKP4",8074,2652,2615,6244,5442,6016
"RPL7AP22",66,12,8,5,0,2
"LOC105373715",86,8,5,10,2,7
"LOC107985780",640,295,275,178,106,80
"PKP4-AS1",113,48,38,22,10,2
"DAPL1",0,0,0,0,0,0
"TANC1",1746,352,279,1007,833,992
"BTF3L4P2",22,2,7,6,12,2
"GSTM3P2",8,0,0,0,1,0
"MIR6888",0,0,1,0,0,0
"LOC105373716",73,21,14,14,9,11
"WDSUB1",430,132,172,348,380,408
"BAZ2B",682,559,413,260,251,269
"CAPZA1P2",3,2,0,0,0,0
"LOC643072",25,2,3,19,15,12
"RPS3AP13",0,6,0,0,0,0
"MARCHF7",4467,873,919,3082,3464,3481
"CD302",1,4,0,2,1,1
"LY75-CD302",0,0,0,0,0,0
"LY75",396,182,209,433,515,506
"PLA2R1",14,4,6,23,19,38
"LOC105373717",0,2,0,0,0,0
"ITGB6",18,10,0,12,9,17
"LINC02478",4,0,6,8,1,5
"RBMS1",2501,1554,1473,2323,2365,2128
"MIR4785",0,0,0,0,0,0
"LOC105373718",0,0,0,0,0,0
"LOC100131736",0,0,0,0,0,0
"TANK-AS1",0,0,0,0,0,0
"TANK",801,230,221,766,675,779
"LOC101929512",6,1,2,2,8,0
"LINC01806",101,52,44,132,130,110
"PSMD14",4812,2288,2436,5802,5901,5611
"MXRA7P1",531,512,634,615,432,518
"TBR1",0,0,0,0,0,0
"LOC105373720",0,0,0,0,0,0
"AHCTF1P1",48,10,20,38,24,18
"LOC100132762",0,0,0,0,0,0
"KRT18P46",0,0,0,0,0,0
"SLC4A10",0,0,0,0,2,0
"LOC105373722",0,0,0,0,0,0
"DPP4",5827,1349,1396,6243,6892,6707
"DPP4-DT",3,2,0,6,6,11
"TIMM8AP1",11,0,0,9,0,6
"LOC101929532",2,0,0,0,0,0
"GCG",2,0,0,0,0,0
"FAP",0,0,0,0,0,0
"LOC105373724",0,0,0,0,0,0
"IFIH1",247,88,92,271,269,269
"GCA",874,412,322,894,852,923
"KCNH7",0,0,0,0,0,0
"KCNH7-AS1",0,0,0,0,0,0
"RPL7P61",0,0,0,0,0,0
"LOC105373727",0,0,0,0,0,0
"LOC107985829",0,0,0,0,0,0
"LOC105373728",0,0,0,0,0,0
"FIGN",0,0,0,0,0,0
"LOC107985957",0,0,0,0,0,0
"GRB14",295,108,110,250,182,262
"EIF3EP3",8,12,8,5,2,17
"COBLL1",1764,264,301,1045,846,1071
"SNORA70F",6,2,0,4,2,6
"LOC101929633",6,10,2,16,12,2
"SLC38A11",20,3,8,9,7,12
"SCN3A",0,2,0,0,3,0
"SCN2A",2,0,0,0,0,0
"CSRNP3",2,0,0,0,0,0
"GALNT3",4102,566,793,4347,4411,4612
"LOC105373730",0,2,6,0,0,0
"LOC100506124",19,4,8,6,1,0
"TTC21B",1139,230,152,565,505,499
"TTC21B-AS1",6,0,0,4,0,0
"LOC102724058",0,0,0,0,0,0
"SCN1A",0,0,0,0,0,0
"SCN1A-AS1",0,2,0,0,0,0
"SCN9A",26,8,6,41,10,19
"SCN7A",4,0,0,0,0,0
"LOC107985958",0,0,0,0,0,0
"XIRP2",2,0,0,0,2,0
"XIRP2-AS1",0,0,0,0,0,0
"B3GALT1",0,0,0,0,0,0
"CTAGE14P",0,0,0,0,0,0
"B3GALT1-AS1",0,0,0,0,0,0
"STK39",114,14,20,387,320,396
"PHF5GP",0,0,0,0,0,0
"LOC107985959",0,0,0,0,0,4
"LOC105373733",0,0,0,0,0,0
"LOC105373734",0,2,1,4,0,0
"LOC102724081",11,0,4,2,7,4
"CERS6",2969,367,437,2188,1944,2219
"MIR4774",1,0,0,0,0,0
"CERS6-AS1",0,0,0,0,0,0
"NOSTRIN",141,37,68,139,109,129
"SPC25",167,80,98,222,176,192
"G6PC2",0,0,0,0,0,0
"ABCB11",0,0,0,8,2,2
"DHRS9",38,0,6,24,28,20
"LRP2",11298,2183,1655,6142,5030,6053
"BBS5",25,16,10,50,48,27
"KLHL41",6,4,12,2,2,0
"FASTKD1",908,290,393,954,899,994
"PPIG",4363,8296,7957,3990,3724,3326
"CCDC173",15,2,7,15,0,1
"LOC100421474",0,0,0,0,0,0
"PHOSPHO2",110,93,107,89,80,138
"PHOSPHO2-KLHL23",0,0,0,0,0,0
"KLHL23",56,3,2,42,38,44
"LOC171417",0,1,0,2,0,0
"PTCHD3P2",0,0,3,2,0,0
"CYB5AP2",0,0,0,1,2,0
"SSB",6862,5881,6265,7394,7368,6887
"METTL5",1691,1063,1168,1961,1842,1796
"SNORD3K",5,0,3,2,0,0
"UBR3",3777,572,512,1919,1691,2128
"NSA2P5",10,2,2,4,0,0
"MYO3B",2,0,5,2,0,4
"LOC105373735",0,4,0,0,0,0
"MYO3B-AS1",0,0,0,0,0,0
"HMGB1P4",0,0,0,0,0,0
"LOC100130256",2,0,0,2,0,4
"LOC101926913",5,2,1,1,7,6
"LINC01124",54,34,18,30,38,28
"SP5",1003,418,496,840,915,882
"EIF2S2P4",126,262,182,190,168,150
"ERICH2",183,67,42,117,63,78
"GAD1",46,6,31,29,40,10
"GORASP2",7280,2178,2367,6891,6483,6619
"TLK1",4100,933,996,2487,2269,2571
"LOC112268427",0,0,0,0,0,0
"LOC107983995",0,0,0,0,0,0
"LOC105373737",0,4,0,0,0,0
"LOC112268428",0,0,4,0,0,0
"METTL8",1830,875,896,1848,1565,1693
"RPS26P20",7,2,1,0,0,2
"DCAF17",1266,301,264,891,817,1047
"DAP3P2",7,6,19,12,6,2
"RPS15P4",26,116,76,36,56,46
"CYBRD1",261,69,85,239,230,227
"RPL21P38",0,0,0,0,0,0
"DYNC1I2",3619,3826,3286,4178,4075,3862
"SLC25A12",380,118,192,459,418,412
"LOC105373739",0,0,0,0,0,0
"LOC105373740",1,0,0,0,2,0
"HAT1",4033,1658,1936,4722,4455,4424
"METAP1D",446,200,178,352,318,284
"DLX1",20,20,18,25,16,28
"DLX2",68,36,40,18,20,14
"DLX2-DT",0,1,0,0,6,2
"LOC105373741",0,0,0,0,0,0
"LOC107985960",4,0,0,2,14,4
"LOC105376738",0,0,0,0,0,0
"LOC105373742",3,0,0,0,0,0
"ITGA6",5851,1212,1260,6362,5838,6923
"ITGA6-AS1",1,5,0,4,0,0
"PDK1",744,180,176,586,543,604
"RAPGEF4-AS1",0,0,0,0,0,0
"RAPGEF4",0,0,2,8,4,14
"MAP3K20",2976,1198,1249,2469,2089,2265
"MAP3K20-AS1",48,51,38,23,12,8
"LOC105373743",0,0,0,0,0,0
"RPS2P18",0,0,0,0,0,0
"CDCA7",2082,529,631,1933,2237,2340
"JPT1P1",0,0,0,0,0,0
"LOC105373744",0,0,0,0,0,0
"PPIAP66",0,0,0,0,0,0
"LOC107985961",63,25,12,15,28,24
"LOC100129456",15,0,12,0,0,5
"LOC105373745",0,0,1,0,0,0
"RPL5P7",0,0,0,2,0,0
"SP3",6838,1497,1589,4883,4680,4632
"LINC01960",28,6,2,6,2,0
"RPSAP24",5,7,2,0,0,1
"LOC105373746",2,2,0,0,0,0
"OLA1",8803,3523,3756,8447,9039,8684
"LRRC2P1",0,0,0,0,0,0
"HNRNPA1P39",1,0,0,0,0,0
"LINC01305",0,0,2,0,0,0
"LOC102724194",8,28,22,13,10,1
"SP9",163,78,64,96,86,125
"CIR1",1051,2144,2060,986,888,826
"SCRN3",804,415,390,786,727,832
"GPR155",99,57,47,36,42,23
"LOC105373748",17,12,10,8,32,18
"RPA3P1",0,0,0,0,0,0
"RNU6-5P",9,8,2,3,0,0
"WIPF1",332,152,108,176,126,221
"H3P6",1820,1245,1386,2228,2214,1958
"CHRNA1",15,3,1,0,2,2
"LOC105373750",30,0,6,7,8,6
"CHN1",34,14,12,6,28,14
"RPL21P31",2,0,0,0,0,0
"ATF2",1850,372,450,1378,1322,1574
"MIR933",1,2,0,0,0,0
"ATP5MC3",8032,5736,6422,10318,10908,9649
"RPS15AP14",0,0,4,0,2,0
"LOC105373752",0,0,0,0,0,0
"LOC107985962",279,124,130,36,6,24
"EXTL2P1",0,0,0,0,0,0
"LNPK",2432,802,775,2032,1846,1804
"LOC107985963",5,0,0,2,0,0
"LOC107985830",0,0,0,0,0,0
"EVX2",0,0,0,0,0,0
"HOXD13",0,0,0,0,2,0
"HOXD12",0,0,0,0,0,0
"LOC107985805",0,0,0,0,0,0
"HOXD11",0,0,0,0,0,0
"HOXD10",0,0,0,0,0,0
"HOXD9",4,2,8,0,4,2
"LOC100129455",2,0,0,0,0,0
"HOXD8",57,30,38,73,36,51
"HOXD-AS2",9,4,2,3,7,7
"LOC401021",6,14,8,3,8,7
"MIR10B",0,0,0,0,0,0
"HOXD4",78,33,52,20,21,19
"HOXD3",12,2,2,0,8,10
"HAGLR",89,52,44,116,121,122
"HAGLROS",7,6,4,14,16,18
"HOXD1",2,4,0,0,2,0
"MIR7704",0,0,0,0,0,0
"RPLP1P4",78,56,28,46,66,58
"RPSAP25",0,0,0,0,0,0
"MTX2",1597,876,927,1835,1812,1702
"MIR1246",0,0,0,0,0,0
"LOC105373754",0,0,0,0,0,0
"LINC01116",0,0,0,0,0,0
"LINC01117",2,0,4,0,0,0
"LOC105369143",0,6,0,0,0,0
"LOC101929963",0,0,0,0,0,0
"FUCA1P1",0,0,0,0,0,0
"LOC105373757",0,2,0,0,0,0
"LOC107985966",0,0,0,0,0,0
"LOC105373756",0,0,0,0,0,0
"LOC107985965",2,0,0,0,0,0
"LOC105373760",11,3,0,2,0,0
"STUB1P1",0,0,0,0,0,0
"KRT8P40",8,0,1,0,0,0
"LOC105373759",30,8,6,4,0,16
"HNRNPA3",23304,10953,11537,23071,22654,21737
"MIR4444-1",0,0,0,0,0,0
"NFE2L2",5381,1611,1741,4269,4144,4148
"MIR3128",0,0,1,0,0,0
"LOC100130691",46,21,18,34,46,23
"MIR6512",0,0,0,0,0,0
"AGPS",7438,1617,1599,6602,6734,7099
"LOC105373762",14,2,0,13,1,4
"TTC30B",148,40,58,128,153,127
"TTC30A",201,32,70,150,112,140
"PDE11A",17,9,5,4,0,6
"PDE11A-AS1",0,0,0,0,0,0
"API5P2",0,6,0,0,2,0
"SDHDP5",0,0,0,0,0,0
"RNU6-629P",0,0,0,0,0,0
"RBM45",392,178,187,355,362,329
"OSBPL6",14,8,10,11,6,0
"CHROMR",64,23,32,28,28,23
"PRKRA",1962,769,956,1910,2111,2139
"PJVK",22,4,10,2,0,14
"NUDCP2",4,2,6,0,4,0
"FKBP7",12,2,0,2,16,13
"PLEKHA3",953,253,268,676,480,557
"TTN-AS1",29,15,0,28,8,28
"TTN",3479,1504,849,713,262,358
"LOC101927055",0,0,0,0,0,0
"CCDC141",593,171,95,216,146,216
"LOC105373766",5,2,1,0,0,0
"SESTD1",2666,504,458,1953,1677,1820
"RAD52P1",0,0,0,0,0,0
"ZNF385B",4,2,4,10,8,4
"LOC101927073",0,0,0,0,0,0
"LOC107985967",0,0,0,0,0,0
"TXNL4AP1",0,0,0,0,0,0
"MIR1258",0,0,0,0,0,0
"CWC22",1983,697,606,1676,1524,1532
"LOC105373767",0,0,0,0,0,0
"LOC105373768",0,0,0,0,0,0
"LOC105373769",0,0,0,0,0,0
"LOC105373770",0,0,0,0,0,0
"SCHLAP1",0,0,0,0,0,0
"LOC105373771",0,0,0,0,0,0
"FTH1P20",18,74,42,10,58,18
"RPL27AP3",0,0,0,0,0,0
"LOC105373772",8,0,4,2,2,2
"UBE2E3",2791,1257,1250,2715,2392,2439
"LOC107985831",0,0,0,0,0,0
"LINC01934",0,0,0,0,4,0
"MIR4437",0,0,0,0,0,0
"ITGA4",0,0,0,0,0,0
"CERKL",6,0,0,0,0,0
"NEUROD1",0,0,0,0,0,0
"SAP18P2",0,0,0,0,0,0
"ITPRID2",6124,819,901,4861,4105,4693
"PPP1R1C",6,17,2,5,17,15
"KRT18P29",4,8,6,8,6,6
"LOC102724288",0,0,0,0,0,0
"PDE1A",2,0,1,2,2,0
"LOC101929976",0,2,0,0,0,1
"DNAJC10",6167,1200,1382,5219,5093,5554
"RPL31P15",0,0,0,0,0,0
"FRZB",0,0,0,0,2,0
"NCKAP1",12840,1803,1865,10140,10046,11117
"KRT8P10",12,16,16,26,26,28
"DUSP19",73,44,22,82,88,50
"NUP35",1757,580,591,1660,1754,1674
"LOC105373774",112,28,31,30,16,18
"LIN28AP1",8,2,0,0,0,0
"CACYBPP2",14,8,12,20,36,40
"LOC105373775",0,0,0,0,0,0
"LOC105373777",0,0,0,0,0,0
"LOC102724340",0,0,0,0,0,0
"LOC105373776",0,0,0,0,0,0
"MIR548AE1",0,0,0,0,0,0
"LOC107985968",4,0,0,0,0,0
"LOC105373779",0,0,0,0,0,0
"LOC105373780",0,0,0,0,0,0
"ZNF804A",0,0,0,0,0,0
"LOC105373782",0,0,0,0,0,0
"LOC105373781",0,0,0,0,0,0
"LOC107985832",0,0,0,0,0,0
"ELF2P4",0,0,0,0,0,0
"FSIP2-AS2",0,0,0,0,0,0
"LOC107985782",0,0,0,0,0,0
"FSIP2",63,5,10,20,16,12
"FSIP2-AS1",4,4,2,2,0,0
"LOC107985783",33,0,10,0,0,6
"LINC01473",15,6,7,5,6,1
"RPL23AP35",5,0,0,0,0,0
"LOC105373785",41,22,11,21,14,20
"ZC3H15",6451,5560,5645,6694,6135,6538
"LOC107985784",3,0,2,2,0,0
"ITGAV",7717,1217,1258,5772,5806,6859
"FAM171B",546,94,106,438,434,480
"ZSWIM2",0,0,0,0,0,0
"IMPDH1P7",2,0,2,0,0,0
"LOC105373786",16,0,6,2,4,17
"CALCRL",6,0,0,0,4,0
"GAPDHP59",0,0,0,0,0,0
"TFPI",2593,969,956,3090,2736,3056
"LOC105373788",0,0,0,0,0,0
"ST13P2",0,0,0,0,0,0
"LINC01090",0,6,0,0,0,0
"LOC729141",2,0,0,0,0,0
"GULP1",3653,717,784,3616,3100,3523
"MIR561",0,0,0,0,0,0
"LOC105373790",1,0,0,0,0,0
"DIRC1",0,0,0,0,0,0
"LOC105373791",0,0,0,0,0,0
"COL3A1",155,32,32,100,96,107
"MIR1245B",0,0,0,0,0,0
"MIR1245A",0,0,0,0,0,0
"MIR3606",0,0,0,0,0,0
"COL5A2",9692,1665,1746,7836,6411,7159
"MIR3129",0,0,0,0,0,0
"KRT18P19",10,0,4,0,0,0
"LOC101927252",4,4,1,6,0,8
"WDR75",4005,1511,1615,3751,3539,3815
"KDM3AP1",0,0,0,0,0,0
"SLC40A1",3205,848,824,2318,2424,2475
"ASDURF",0,0,0,0,0,0
"ASNSD1",2042,934,984,2109,1987,2118
"LOC105373793",14,1,0,15,2,0
"ANKAR",113,36,59,63,91,73
"OSGEPL1",291,113,97,251,205,235
"OSGEPL1-AS1",0,0,0,0,0,0
"ORMDL1",1469,705,818,1512,1402,1456
"PMS1",1043,333,292,838,871,853
"LOC100421409",26,2,4,4,1,7
"LOC105373796",16,18,5,12,4,0
"C2orf88",292,99,124,233,180,191
"LOC105373795",0,0,0,3,0,4
"TERF1P6",0,0,0,0,0,0
"RNF11P1",2,0,0,0,0,0
"MSTN",0,0,0,0,0,0
"LOC105373794",0,0,0,0,0,0
"HIBCH",1341,593,642,1427,1332,1373
"INPP1",1622,719,827,1899,1821,1647
"MFSD6",661,174,172,548,502,388
"LOC105373802",6,8,2,2,0,2
"NEMP2",1040,361,243,932,808,810
"LOC105376748",26,21,15,30,36,26
"NAB1",1589,394,429,1104,1117,1304
"GLS",8116,1566,1761,6866,6044,7465
"STAT1",6872,1453,1492,5839,5776,6119
"RAB1AP1",35,4,4,2,0,1
"LOC105373805",0,0,0,0,0,0
"LOC107985785",0,0,0,0,5,0
"STAT4",37,13,13,30,15,15
"HMGB1P27",0,0,0,0,0,2
"LOC105373804",0,0,2,0,0,0
"MYO1B",9329,1438,1645,8016,7940,8781
"LOC107985833",0,1,0,1,0,1
"NABP1",4220,1377,1482,3473,2877,2965
"NABP1-OT1",9,3,14,0,0,0
"LOC105373811",0,0,0,0,0,0
"LOC105373812",0,4,0,0,0,0
"LOC729254",1,0,0,0,0,0
"CAVIN2",0,0,0,0,0,0
"DNAJB1P1",0,2,0,2,0,0
"TMEFF2",55,14,9,0,0,0
"CAVIN2-AS1",59,24,8,0,2,0
"LOC101927366",15,0,2,0,0,0
"LOC105376754",8,2,2,0,0,0
"LOC112268441",0,0,2,0,0,0
"PCGEM1",0,0,0,0,0,0
"RPS17P8",0,0,0,0,0,0
"LOC107985969",0,0,0,0,0,0
"DNAJC17P1",0,0,0,0,0,0
"SEC61GP1",0,0,0,0,0,0
"LOC105373815",0,0,0,0,0,0
"GLULP6",0,0,0,0,0,0
"HNRNPA1P47",0,0,0,0,0,0
"LINC01821",0,0,0,0,0,0
"LOC105373816",0,0,0,0,2,0
"LOC105376755",0,4,0,0,0,0
"LINC01790",0,0,0,0,0,0
"LOC105373817",0,0,0,0,0,0
"LINC01827",0,0,0,0,0,0
"SLC39A10",3774,350,429,3699,3710,4179
"AHCYP5",0,0,0,0,0,0
"DNAH7",20,12,6,4,10,4
"LOC107985972",8,0,2,0,0,0
"LOC105373819",0,0,0,0,0,0
"E2F3P2",0,8,0,4,0,3
"STK17B",4031,828,889,3151,2951,3021
"LOC101927454",0,0,0,0,0,0
"HECW2",100,18,18,33,48,76
"HECW2-AS1",581,290,314,572,589,590
"LOC105373822",2,0,0,0,0,0
"LOC105373821",0,1,0,0,0,0
"LOC105373823",0,0,0,0,0,0
"CCDC150",233,92,108,148,57,75
"LOC100130452",0,2,2,0,0,0
"GTF3C3",2559,515,566,2019,2204,2139
"C2orf66",0,0,0,0,0,0
"PGAP1",610,89,118,304,313,375
"ANKRD44",9,4,0,14,10,8
"HNRNPA3P15",0,0,0,0,0,0
"RPL4P7",0,0,0,0,0,0
"ANKRD44-AS1",0,0,0,0,0,0
"LOC105373826",0,0,0,0,0,0
"ANKRD44-IT1",0,2,0,0,0,0
"ATP5MC2P3",2,0,0,0,0,0
"LOC105373824",0,0,0,0,0,0
"SF3B1",13886,2713,2969,12025,12143,13310
"COQ10B",1167,402,441,1090,1089,1162
"HSPD1",84639,34697,36150,84524,85525,84466
"SNORA105B",0,0,0,0,0,0
"HSPE1",2892,4767,4766,4189,4739,3714
"HSPE1-MOB4",0,0,0,0,0,0
"MOB4",4,0,0,0,7,2
"RFTN2",28,16,12,7,9,6
"MARS2",2074,268,328,1870,1874,1864
"BOLL",5,2,1,0,0,0
"LOC105373828",0,0,0,0,0,0
"PLCL1",2,0,0,0,2,0
"LINC01923",0,0,0,0,0,0
"LOC105373831",0,0,0,0,0,0
"LOC105373830",0,0,0,0,0,0
"SATB2",38,10,15,24,28,45
"SATB2-AS1",0,0,0,0,0,0
"LINC01877",0,0,0,0,0,0
"SEPHS1P6",0,0,0,0,0,0
"FTCDNL1",39,20,9,36,38,36
"LOC101927687",12,6,1,2,0,2
"C2orf69",1965,972,914,1483,1423,1489
"TYW5",834,362,392,650,613,570
"MAIP1",1671,856,871,1819,1768,1924
"LOC105373833",0,0,1,0,0,0
"SPATS2L",7404,2643,2681,7269,6464,6985
"RNY4P34",7,13,25,2,0,0
"LOC107985786",35,21,12,2,6,1
"LOC101927741",293,130,62,65,32,51
"KCTD18",604,149,127,468,508,465
"SGO2",1769,579,649,1426,1185,1525
"AOX1",34,0,2,18,10,28
"AOX3P-AOX2P",0,0,0,2,3,0
"LINC01792",0,0,0,0,0,0
"BZW1-AS1",0,0,0,2,3,2
"BZW1",11998,2743,3362,12512,11873,12496
"CLK1",1232,498,619,606,602,590
"PPIL3",383,127,149,351,340,361
"NIF3L1",1314,473,454,1349,1401,1292
"ORC2",2462,817,903,2081,2019,1990
"LOC105373835",28,12,18,28,16,11
"FAM126B",1886,752,845,1049,965,1144
"HNRNPA1P35",32,5,18,27,9,19
"RPL23AP30",8,0,0,0,0,0
"NDUFB3",1426,1164,1290,1707,1730,1792
"RPL17P10",0,4,5,0,0,0
"LOC105373836",2,9,10,6,3,4
"CFLAR",3129,1519,1424,2511,2187,2333
"IMPDH1P10",0,0,0,0,0,0
"CFLAR-AS1",42,10,13,18,3,8
"RPL38P5",2,4,1,3,4,4
"CASP10",398,134,116,234,271,228
"CASP8",2239,583,889,2122,2311,2291
"FLACC1",27,0,3,2,1,6
"TRAK2",3318,848,842,2675,2382,2637
"SCYL2P1",20,5,4,6,0,0
"STRADB",2075,608,662,1911,1798,1822
"C2CD6",0,4,2,0,4,0
"TMEM237",712,241,312,728,723,726
"ENO1P4",0,0,0,0,0,0
"MPP4",14,0,2,1,2,2
"ALS2",2422,457,476,1452,1353,1512
"RPS2P16",28,15,0,5,0,1
"CDK15",0,0,0,0,0,0
"UBE2V1P11",0,0,0,0,0,0
"FZD7",1196,323,378,932,1003,974
"KIAA2012",14,10,4,5,0,4
"KIAA2012-AS1",2,0,0,0,0,0
"PSMA2P3",2,0,0,0,0,1
"DAZAP2P1",8,4,8,1,0,10
"SUMO1",5771,3371,3852,7510,8321,6720
"RPL39P14",8,12,4,6,8,5
"LOC100287425",0,0,0,0,0,0
"NOP58",6384,10957,9263,6925,6392,6522
"SNORD70",12,4,0,1,1,0
"SNORD70B",9,0,1,6,9,4
"SNORD11B",6,2,5,0,0,0
"SNORD11",15,4,0,4,4,1
"RN7SL753P",0,0,0,0,0,0
"PIMREGP1",0,0,0,0,0,0
"LOC107985976",4,2,0,2,0,0
"RN7SL40P",0,0,0,0,0,2
"BMPR2",1892,350,262,1305,1105,1274
"FAM117B",528,138,130,348,320,364
"ICA1L",186,146,94,116,140,140
"KRT8P15",4,2,3,0,0,0
"WDR12",2631,880,1005,2852,3079,2643
"CARF",68,4,13,55,37,45
"KRT8P52",4,0,0,1,4,4
"NBEAL1",2002,267,207,854,532,839
"RPL12P16",0,0,0,0,0,0
"CYP20A1",1069,867,907,978,889,910
"MRPL50P2",0,0,1,0,0,2
"ABI2",2601,795,831,2239,2020,2235
"RAPH1",3640,617,575,2049,1291,1748
"CD28",2,0,0,0,0,0
"KRT18P39",0,2,2,0,0,6
"CTLA4",0,0,0,0,0,0
"LOC101927840",0,0,0,0,0,0
"ICOS",0,2,0,0,0,0
"DSTNP5",0,0,0,0,0,0
"LOC105373845",0,0,2,0,0,0
"PARD3B",1571,649,585,668,444,572
"NRP2",667,182,197,710,614,615
"LOC105373847",0,0,0,0,0,0
"RN7SKP178",0,0,0,0,0,0
"INO80D",40,12,2,14,2,0
"RPL27P8",0,0,0,0,0,0
"LOC105373848",0,0,0,0,0,0
"NDUFS1",0,0,0,0,0,0
"GCSHP3",0,0,0,0,0,0
"EEF1B2",0,2,0,0,0,0
"SNORD51",0,0,0,0,0,0
"SNORA41",0,0,0,0,0,0
"GPR1",0,0,0,0,0,0
"GPR1-AS",0,0,0,0,0,0
"ATP5POP1",0,0,0,0,0,0
"ZDBF2",2,0,4,0,2,0
"ACER2P1",0,0,0,0,0,0
"HNRNPA1P51",0,0,0,0,0,0
"ADAM23",1104,271,287,718,707,708
"FAM237A",0,0,0,1,1,0
"DYTN",0,0,0,0,0,0
"MDH1B",14,8,4,28,12,20
"FASTKD2",3151,818,864,3070,3353,3260
"MIR3130-1",0,0,0,0,0,0
"MIR3130-2",0,0,0,0,0,0
"CPO",53,20,23,30,20,8
"KLF7",19,20,26,19,28,46
"MIR2355",0,0,0,0,0,0
"MIR7845",0,0,1,0,0,0
"MYOSLID-AS1",2,0,0,0,2,0
"MYOSLID",0,0,0,0,0,0
"LINC01802",0,0,0,0,0,0
