"","SKA03_16","SKA03_19","SKA03_20","SKA03_41","SKA03_43","SKA03_45"
"MELTF-AS1",50,37,37,69,40,81
"DLG1",1001,1126,1459,1598,1865,2128
"MIR4797",0,0,0,0,0,0
"DLG1-AS1",0,2,4,4,5,0
"LOC101926923",0,0,0,0,0,0
"LOC105374308",2,0,0,0,0,0
"LOC105374309",0,0,0,0,0,0
"LINC02012",0,0,0,0,0,0
"BDH1",12,22,32,25,13,14
"LOC220729",137,147,203,154,157,125
"LOC100131868",0,0,1,2,0,2
"LOC107986175",0,0,0,0,4,2
"LOC107986176",6,2,2,6,0,3
"LOC112268458",17,2,16,20,14,20
"RUBCN",629,629,1141,658,687,753
"MIR922",0,0,0,0,0,0
"FYTTD1",1446,1486,2221,1725,1600,1972
"LRCH3",1075,752,1163,905,1021,1108
"LOC105374310",1,2,2,0,0,1
"RPL17P18",8,6,10,0,2,2
"IQCG",63,66,138,57,91,64
"RPL35A",40527,23626,41148,22265,16598,16761
"LMLN",122,92,178,161,167,210
"LMLN-AS1",0,0,0,0,0,0
"ANKRD18DP",0,0,0,0,0,0
"FRG2FP",2,0,0,0,0,0
"TUBB8P8",0,0,4,2,0,0
"LOC107986177",0,0,0,0,0,0
"FAM157A",4,0,0,0,4,0
"SEPTIN14P3",0,0,0,0,0,0
"LOC105374377",0,0,0,0,0,0
"ZNF595",208,193,293,180,211,224
"LOC100129037",0,0,0,0,0,0
"ZNF718",162,165,307,214,305,326
"LOC100288172",0,0,0,0,0,2
"ZNF876P",2,0,0,0,0,0
"LOC107986244",2,0,0,0,0,2
"ZNF732",0,0,0,0,0,0
"LOC105374336",0,0,0,6,0,0
"ZNF141",440,471,699,460,529,515
"MIR571",0,0,0,0,1,0
"ABCA11P",23,53,78,79,82,53
"ZNF721",403,187,509,221,204,335
"PIGG",837,945,1192,983,965,1201
"TMEM271",2,0,0,0,0,0
"LOC105374338",0,0,0,0,0,0
"PDE6B",4,0,6,0,2,2
"PDE6B-AS1",0,0,0,0,0,0
"ATP5ME",1324,448,1011,455,316,299
"MYL5",76,64,117,68,37,61
"SLC49A3",11,10,8,6,0,6
"LOC107986245",0,0,0,0,0,0
"PCGF3",707,626,983,604,728,704
"LOC107986246",7,4,11,16,2,4
"LOC107986211",46,21,50,20,8,10
"LOC100129917",21,2,31,17,30,22
"CPLX1",703,748,903,779,720,718
"LOC105374339",24,16,28,12,16,24
"LOC105374340",0,0,0,0,0,0
"GAK",1560,1533,2441,1834,1936,2057
"LOC105374341",8,0,9,0,4,0
"TMEM175",173,126,203,178,120,174
"DGKQ",227,218,276,259,281,254
"SLC26A1",167,229,339,244,282,248
"IDUA",74,71,65,88,73,81
"FGFRL1",825,681,1249,758,818,1039
"LOC105374343",0,0,0,0,0,0
"RNF212",0,0,0,0,0,0
"LOC100421802",0,0,0,0,0,0
"LOC105374344",0,0,0,0,0,0
"TMED11P",0,0,0,0,0,0
"SPON2",4,11,4,0,0,2
"LOC100130872",10,4,4,0,2,2
"LOC101928548",1,0,0,0,0,0
"CTBP1-AS",10,5,29,14,7,9
"CTBP1",3003,2137,3470,2444,2312,2568
"CTBP1-DT",494,589,855,577,596,570
"LOC105374347",0,0,0,0,1,4
"LOC105374346",14,0,4,0,0,0
"MAEA",1912,2008,2889,2492,2394,2309
"UVSSA",159,136,219,85,128,160
"NKX1-1",0,0,0,0,0,0
"LOC105374348",0,0,0,0,0,0
"FAM53A",6,16,16,26,8,18
"LOC105374349",0,0,0,0,0,0
"SLBP",4808,4872,7097,4872,4629,5212
"TMEM129",1132,1129,1526,1370,1282,1265
"TACC3",4669,3272,5618,3567,3541,3681
"LOC112268460",6,4,4,7,1,2
"FGFR3",1295,1252,1662,1819,1757,1865
"LETM1",4070,3758,5958,3866,3840,4174
"NSD2",3479,2964,5428,3292,4297,4365
"SCARNA22",14,1,4,5,1,4
"NELFA",1279,1210,1717,1387,1308,1468
"MIR943",0,0,0,0,0,0
"C4orf48",1619,873,1343,787,539,615
"NAT8L",1376,1184,1690,1046,992,1104
"POLN",129,123,119,130,134,104
"LOC100419959",0,0,0,2,2,0
"HAUS3",883,745,1305,911,769,775
"MXD4",700,620,1041,742,586,602
"MIR4800",0,0,0,0,0,0
"ZFYVE28",28,20,22,34,22,26
"LOC105374352",10,6,11,10,19,6
"LOC107986249",2,0,2,2,0,0
"CFAP99",2,0,0,2,0,0
"LOC105374353",2,0,0,0,0,2
"LOC107986250",6,10,10,14,2,20
"RNF4",2107,2832,3532,2627,3120,3104
"FAM193A",889,550,1248,553,623,702
"TNIP2",1908,1735,2605,1811,1517,1509
"LOC102723763",0,4,0,0,2,4
"SH3BP2",836,726,974,641,612,650
"ADD1",3309,3826,5487,4457,4793,5087
"MFSD10",1285,1126,1575,1204,1139,1256
"NOP14-AS1",221,156,252,227,118,182
"NOP14",2876,2632,4495,3126,3111,3322
"GRK4",29,49,54,27,41,77
"HTT-AS",0,0,0,0,0,0
"HTT",2045,1891,3111,2167,2890,3006
"MSANTD1",2,0,0,0,0,0
"RGS12",526,297,557,420,394,482
"RPL7AP29",0,0,0,0,0,0
"HGFAC",0,0,0,0,0,0
"LOC105374354",0,0,4,0,0,0
"DOK7",45,39,36,18,10,16
"LOC105374355",8,4,3,2,0,0
"LRPAP1",2635,2700,4486,3242,3238,3270
"LINC00955",2,0,0,0,0,0
"LOC112268461",0,0,0,0,1,0
"LOC105374357",0,0,0,0,0,0
"LINC02171",0,0,0,0,0,0
"LINC02600",8,0,0,2,2,0
"ADRA2C",26,12,34,6,14,10
"OR7E163P",0,0,0,0,0,0
"LOC100420818",0,0,0,0,0,0
"ALG1L7P",28,24,42,26,38,30
"FAM86EP",111,112,127,123,142,159
"LOC105374358",0,2,0,0,0,2
"LOC105374359",0,0,0,0,0,0
"LOC101928217",6,0,0,0,0,2
"RPS3AP16",0,0,0,0,0,0
"LOC107986252",0,0,0,0,0,0
"LOC100130459",0,2,0,2,0,2
"UNC93B4",0,0,0,0,0,0
"OTOP1",0,0,0,0,0,0
"TMEM128",349,464,621,474,467,427
"LYAR",5024,1506,4002,1699,1417,1330
"ZBTB49",128,98,130,48,37,60
"LOC112268462",0,0,0,0,0,0
"NSG1",2,0,0,8,0,2
"LOC107986253",0,0,0,0,0,0
"STX18",884,803,1319,1221,845,888
"STX18-IT1",1,0,0,0,0,2
"RPS7P15",0,0,0,0,0,0
"LOC107986254",6,7,14,2,11,2
"STX18-AS1",22,12,15,26,16,4
"LOC101928237",17,7,4,3,2,5
"SNORD162",0,0,1,0,1,0
"LOC101928279",0,2,0,0,2,2
"LINC01396",0,0,0,0,0,0
"MSX1",760,378,648,337,315,292
"LDHAP1",0,0,0,0,0,0
"LOC101928306",0,0,0,0,0,0
"LOC107986218",2,0,0,0,0,0
"CYTL1",0,0,0,0,0,0
"LOC107986256",0,0,0,0,0,0
"STK32B",2,4,0,0,0,0
"LOC105374362",0,0,0,0,0,0
"LINC01587",0,0,0,0,0,0
"EVC2",2,0,0,0,0,0
"EVC",2,0,1,0,0,2
"CRMP1",6,0,0,0,0,0
"C4orf50",2,0,0,0,0,0
"MIR378D1",0,0,0,0,0,0
"JAKMIP1",0,0,0,0,0,0
"LINC02495",0,0,0,0,0,0
"LOC105374364",0,0,0,0,0,0
"WFS1",561,570,649,595,645,708
"LOC107986257",0,0,0,2,0,0
"PPP2R2C",6,0,2,0,0,0
"LOC105374365",0,0,0,0,0,0
"MAN2B2",716,677,1055,758,921,901
"MRFAP1",17664,12662,21356,13478,10532,10312
"LINC02482",22,37,31,29,29,17
"LOC93622",685,541,762,563,398,406
"LINC02481",4,4,8,1,2,0
"S100P",236,130,163,138,98,128
"MRFAP1L1",1777,1242,2092,1234,1179,1009
"LOC105378240",0,0,2,0,0,0
"BLOC1S4",540,578,694,442,386,392
"LOC105374367",0,2,0,0,2,2
"KIAA0232",1115,1140,1442,911,1153,1383
"TBC1D14",332,547,638,674,937,1142
"RN7SKP292",4,0,0,2,0,0
"LOC100129931",2,0,5,0,0,4
"CCDC96",88,40,58,30,21,36
"TADA2B",775,829,1243,735,818,846
"GRPEL1",2707,2447,3639,2348,1906,2252
"LOC105374368",10,4,0,0,0,2
"LOC105374370",0,0,0,0,0,0
"LINC02447",2,2,0,0,0,2
"SORCS2",29,44,65,45,69,63
"LOC105374371",0,0,2,1,0,0
"MIR4798",0,0,0,0,0,0
"PSAPL1",2334,2304,3177,2456,2182,2229
"MIR4274",0,0,1,0,0,0
"LOC107986258",0,2,0,1,0,0
"AFAP1-AS1",1,0,0,0,0,0
"AFAP1",167,187,294,229,261,299
"LOC389199",0,0,0,0,0,0
"ABLIM2",2,0,0,0,0,0
"MIR95",0,0,0,0,0,0
"GMPSP1",48,14,22,4,0,4
"SH3TC1",234,221,354,237,194,282
"LOC105374373",2,0,0,0,0,0
"HTRA3",4,1,2,0,0,0
"LOC112268463",0,0,0,0,0,0
"LINC02517",0,0,0,4,0,0
"ACOX3",244,213,341,287,305,249
"LOC105374376",2,0,2,0,0,0
"TRMT44",205,96,317,183,154,222
"GPR78",2,0,0,0,0,0
"CPZ",42,99,84,74,86,66
"LOC101928532",0,0,0,0,0,0
"HMX1",0,0,0,0,0,0
"LOC105374474",0,0,0,0,0,0
"UNC93B8",0,0,0,0,0,0
"LOC100286946",0,0,0,0,0,0
"LOC105369250",0,0,0,0,0,2
"SNRPCP16",0,0,0,0,0,0
"ALG1L14P",0,0,0,0,0,0
"FAM90A26",1,0,0,0,0,0
"USP17L10",0,0,0,0,0,0
"USP17L11",0,0,0,0,0,0
"USP17L12",0,0,0,0,0,0
"USP17L13",0,0,0,0,0,0
"USP17L14P",0,0,0,0,0,0
"USP17L15",0,0,0,0,0,0
"USP17L17",0,0,0,0,0,0
"USP17L18",0,0,0,0,0,0
"USP17L19",0,0,0,0,0,0
"USP17L20",0,0,0,0,0,0
"USP17L21",0,0,0,0,0,0
"USP17L22",0,0,0,0,0,0
"USP17L24",0,0,0,0,0,0
"USP17L25",0,0,0,0,0,0
"USP17L26",0,0,0,0,0,0
"USP17L5",0,0,0,0,0,0
"USP17L27",0,0,0,0,0,0
"USP17L28",0,0,0,0,0,0
"USP17L29",0,0,0,0,0,0
"USP17L9P",0,0,0,0,0,0
"USP17L30",0,0,0,0,0,0
"USP17L6P",0,0,0,0,0,0
"LOC105378242",0,0,0,0,0,0
"DEFB131A",0,0,0,0,0,0
"UNC93B7",0,0,0,0,0,0
"LOC101928948",18,8,15,6,16,8
"MIR548I2",0,0,0,0,0,2
"RPS3AP19",16,0,0,0,1,0
"SNRPCP13",0,0,0,0,0,0
"FAM86MP",0,0,0,0,0,0
"ALG1L3P",2,0,0,0,0,0
"LOC100420821",0,0,0,0,0,0
"SLC2A9",28,40,48,63,46,76
"DRD5",0,2,0,2,0,0
"SLC2A9-AS1",4,0,4,0,8,0
"WDR1",14456,16267,24486,17297,17501,19942
"MIR3138",0,0,1,0,0,0
"LOC105374478",0,0,0,0,0,0
"LOC107986260",0,0,0,0,0,0
"LOC100287951",0,0,0,0,0,0
"ZNF518B",2,0,0,0,2,0
"CLNK",0,0,0,0,0,0
"LOC105374482",0,0,0,0,0,0
"LOC105374481",0,0,0,0,0,0
"LOC105374480",0,0,0,0,0,0
"LINC02498",4,0,0,0,0,0
"LOC105374479",0,0,0,0,0,0
"LOC105374488",0,0,0,0,0,2
"RNPS1P1",56,22,40,24,16,14
"MIR572",0,0,0,0,0,0
"HS3ST1",66,73,95,72,43,56
"LOC107986178",0,0,0,2,0,0
"LINC02360",0,0,0,0,0,0
"LOC105374483",0,0,0,0,0,0
"MIR12113",0,0,0,0,0,0
"LOC105374489",0,0,0,0,0,0
"LOC107986179",0,0,0,0,0,0
"LOC107986180",0,0,0,0,0,0
"LINC02270",0,0,0,0,0,0
"LOC105374492",0,0,0,0,0,0
"LOC105374490",0,0,0,0,0,0
"LOC107986181",6,0,0,0,0,0
"LOC105374493",0,0,0,0,0,2
"LOC105374494",2,0,4,0,0,0
"HSP90AB2P",8,0,16,8,2,8
"RAB28",291,321,338,297,269,288
"LOC105374495",0,0,0,2,0,0
"LINC01097",0,0,0,0,0,0
"NKX3-2",4,0,6,2,0,14
"LINC01096",0,0,0,0,0,6
"BOD1L1",3135,640,2468,687,840,887
"MIR5091",0,0,0,0,0,0
"LOC100288683",4,0,2,0,0,0
"RPL32P12",0,0,0,0,0,0
"LINC01182",0,0,0,0,0,0
"LOC107986183",0,0,0,0,0,0
"LOC107986184",0,0,0,0,0,0
"LOC101929048",0,4,0,0,2,0
"LOC107986182",2,4,6,10,6,7
"LOC391636",0,0,0,2,0,0
"LINC01085",0,0,2,0,0,0
"LINC00504",4,0,2,4,0,0
"LOC105374496",0,0,0,0,0,0
"CPEB2-DT",0,0,2,0,0,0
"LOC105374498",0,0,0,0,0,0
"CPEB2",145,136,186,135,166,184
"C1QTNF7-AS1",0,0,0,0,0,0
"LOC105374501",2,0,0,0,0,0
"C1QTNF7",0,0,0,0,0,0
"LOC107986185",0,0,0,0,0,0
"CC2D2A",327,294,398,255,353,336
"FBXL5",1278,1477,1840,1569,1655,1648
"FAM200B",549,371,674,332,266,324
"BST1",4,6,10,4,4,3
"RPL10AP7",0,0,0,0,0,0
"LOC107986186",0,0,0,0,0,0
"CD38",0,1,2,0,0,2
"HPRT1P1",0,0,0,0,0,0
"FGFBP1",120,162,222,126,116,126
"FGFBP2",2,0,0,2,0,2
"PROM1",2664,2503,3569,3000,3342,3574
"LOC107986261",0,0,0,0,0,0
"LOC105374502",0,0,0,0,0,0
"TAPT1",435,376,609,504,472,532
"LOC107986187",0,2,2,2,0,0
"TAPT1-AS1",20,16,11,13,29,16
"RPS21P4",0,0,0,0,0,0
"ZEB2P1",0,0,0,0,0,0
"LOC105374505",0,0,0,0,0,0
"LDB2",8,0,4,0,0,0
"LOC107986188",0,0,0,0,0,0
"LOC105374507",0,0,0,0,0,0
"LINC02493",0,0,0,0,0,0
"LOC107986219",0,0,0,0,0,0
"SNORA75B",0,0,0,0,0,0
"RPS7P6",0,0,0,0,0,0
"QDPR",1276,1342,1692,1545,1302,1267
"CLRN2",0,0,0,0,0,0
"NACAP5",0,0,0,0,0,0
"LAP3",3141,3182,4079,3193,2935,3057
"MED28",2129,2018,2641,2161,1850,1833
"FAM184B",5,3,14,9,3,1
"DCAF16",1376,1013,1652,1043,1068,1116
"NCAPG",2062,2456,3517,3452,3489,4099
"LCORL",175,151,211,151,194,265
"KRT18P63",6,0,0,0,0,2
"LOC107986220",0,0,0,0,0,0
"LOC107986262",2,0,0,0,0,0
"LOC105374510",0,0,0,0,0,0
"LOC107986263",0,0,0,0,0,0
"LINC02438",0,0,0,0,0,0
"RPL21P46",6,0,2,0,0,2
"LOC105374511",0,0,0,0,0,0
"LOC105374513",0,0,0,0,0,0
"LOC105374514",0,0,0,0,0,0
"SLIT2",4,6,16,4,17,4
"SLIT2-IT1",0,0,0,0,0,0
"MIR218-1",0,0,0,0,0,0
"LOC105374515",0,0,0,0,0,0
"PACRGL",224,185,285,284,318,282
"KCNIP4",6,0,0,0,0,0
"MIR7978",0,0,0,0,0,0
"LOC105374516",0,0,0,0,0,0
"LOC112268323",0,0,0,0,0,0
"KCNIP4-IT1",2,0,0,0,0,0
"LOC100505912",2,6,19,2,2,0
"LOC105374519",6,0,4,0,0,5
"ADGRA3",1461,1525,2102,1737,2007,2088
"MIR12115",0,0,0,0,0,0
"RPS27P13",0,0,6,0,0,0
"LOC105374520",4,0,0,0,0,0
"GBA3",0,0,4,0,2,0
"LOC107986265",221,105,192,74,48,41
"CDC42P6",3,14,10,14,22,14
"LOC105374521",0,0,0,0,0,0
"LOC105374524",2,2,4,1,0,2
"LOC105374523",0,0,0,0,0,0
"RFPL4AP3",0,0,0,0,0,0
"LOC105374525",0,0,0,0,0,0
"LOC105374528",2,4,2,0,0,0
"LOC105374527",0,0,0,0,0,0
"PPARGC1A",0,0,8,0,0,0
"MIR573",8,0,2,4,7,0
"DHX15",3690,5186,6911,6361,6741,7349
"ATP5MGP3",0,0,0,0,0,0
"LINC02473",0,0,0,0,0,0
"HNRNPA1P65",0,0,0,0,0,0
"SOD3",34,26,30,38,30,32
"CCDC149",2,2,8,6,0,2
"LOC102723675",4,0,0,0,0,0
"LGI2",0,0,0,0,2,0
"LOC105374534",0,0,0,0,0,0
"SEPSECS",72,92,74,94,74,121
"SEPSECS-AS1",5,4,8,0,3,4
"LOC105374535",4,0,0,0,0,0
"PI4K2B",1081,1183,1690,1537,1618,1913
"ZCCHC4",240,250,287,224,273,349
"ANAPC4",530,506,685,617,582,626
"LOC105374536",0,0,4,0,0,0
"LOC645433",2,0,0,0,0,0
"LOC101929161",0,0,0,0,0,0
"LOC100288962",0,0,0,0,0,0
"SLC34A2",6,2,22,12,2,2
"RPS29P11",0,0,0,0,0,0
"LOC100913179",0,0,0,0,0,0
"SEL1L3",718,881,1246,1053,1316,1525
"LOC102723733",6,0,4,0,0,0
"LOC105374538",1,0,2,0,0,0
"SMIM20",813,554,812,592,376,423
"LINC02357",0,0,0,0,0,0
"LOC645481",0,0,0,0,0,0
"LOC105374541",0,0,4,2,12,12
"RBPJ",1848,1171,1756,1224,1370,1323
"LOC105374545",0,0,0,0,0,0
"LOC105374542",0,0,0,0,0,0
"CCKAR",0,0,6,0,2,4
"TBC1D19",108,98,157,92,116,169
"STIM2-AS1",8,2,2,4,0,8
"STIM2",498,580,648,618,698,636
"PIMREGP4",0,0,0,0,0,4
"LINC02261",6,0,0,0,0,0
"IGBP1P5",0,0,0,0,0,0
"LOC105374547",0,0,0,0,0,0
"LOC105374548",0,0,0,0,0,0
"LOC105374549",0,0,0,0,0,0
"LOC105374550",0,0,0,0,0,0
"LOC105374552",0,0,0,0,0,0
"LOC105374553",0,0,0,0,0,0
"LOC105374557",8,4,14,1,6,6
"LOC107986269",0,0,0,0,0,0
"LOC107986268",0,0,0,0,0,0
"LOC105374556",0,0,0,0,0,0
"LOC105374558",0,0,0,0,0,2
"LOC105374559",8,0,0,0,0,0
"MIR4275",0,0,0,0,0,0
"MESTP3",0,0,0,0,0,0
"LINC02364",0,0,0,0,0,0
"LINC02472",0,0,0,0,0,0
"LOC107986221",0,0,0,0,0,0
"LOC105374562",0,0,0,0,0,0
"LOC100130674",0,0,0,0,0,0
"PCDH7",2921,2815,5195,3072,3487,4548
"LINC02497",0,1,0,0,0,0
"LOC105374564",0,0,0,0,0,0
"LINC02501",0,0,0,0,0,0
"LOC105374566",0,0,0,0,0,0
"LOC107986222",0,0,0,0,0,0
"LINC02506",0,0,0,0,0,0
"LOC105377651",0,0,0,0,0,0
"LOC102723846",0,0,0,0,0,0
"LINC02353",0,0,0,0,0,0
"LOC107986223",0,0,0,0,0,0
"MAPRE1P2",2,0,2,10,2,0
"LOC105374391",0,0,0,0,0,0
"LOC105374392",0,0,0,0,0,0
"LOC101928622",0,0,0,0,0,0
"RPL31P31",0,0,0,0,0,0
"LINC02484",0,0,0,0,0,0
"LOC107986270",0,0,0,0,0,0
"LOC107986271",0,0,0,0,0,0
"LOC105378262",0,0,0,0,0,0
"LOC107986272",0,0,0,0,0,0
"LOC105374396",0,0,0,0,0,0
"LOC105374397",0,0,0,0,0,0
"ARAP2",393,464,687,404,637,640
"LOC439933",0,0,0,0,0,0
"DTHD1",4,0,0,0,0,0
"LOC105374399",0,0,0,0,0,0
"MIR1255B1",0,0,0,0,0,0
"LINC02505",0,0,0,0,0,0
"LOC100130532",0,0,0,0,0,0
"LINC02616",0,0,2,0,0,0
"LOC101928721",2,0,0,0,0,0
"LOC105374402",0,0,0,0,0,0
"MIR4801",0,0,0,0,0,0
"NWD2",2,20,18,30,32,20
"C4orf19",2256,1212,2260,1035,919,1138
"RELL1",3082,2486,3876,2281,2357,2335
"LOC105374404",0,0,0,0,0,0
"LOC105374406",0,0,0,0,0,0
"RPL21P45",0,0,2,0,0,0
"PGM2",1058,1174,1450,1426,1406,1452
"TBC1D1",1084,928,1453,861,1047,1163
"LOC105374407",10,2,7,3,0,6
"PTTG2",0,0,0,0,0,0
"PSME2P4",0,0,3,0,0,0
"MRPS33P2",0,0,0,0,0,0
"LOC105374408",0,0,0,0,0,0
"LOC105374409",0,0,0,0,0,0
"LINC02513",0,0,0,0,0,0
"LINC01258",0,0,0,0,0,0
"LINC01259",0,0,0,0,0,0
"LOC107986224",0,0,0,0,0,0
"LINC02278",0,0,0,0,0,0
"LOC102723415",0,0,0,0,0,0
"KLF3-AS1",4,0,5,0,0,1
"KLF3",1463,1510,2008,1981,2320,2628
"LOC105374413",0,0,0,0,0,0
"LOC105374412",0,0,0,0,0,0
"TLR10",2,0,0,0,2,0
"TLR1",2,2,6,4,2,2
"TLR6",8,0,2,6,2,2
"FAM114A1",307,218,384,301,305,266
"MIR574",0,0,0,0,0,0
"TMEM156",4,0,2,0,2,2
"KLHL5",2472,2126,3532,2367,2543,2637
"LOC105374418",8,2,11,4,2,4
"WDR19",56,71,117,96,94,108
"RFC1",2928,1248,3039,1855,2436,2364
"RNU6-32P",0,5,0,2,0,0
"KLB",18,28,15,10,16,20
"MIR5591",0,0,0,0,0,0
"RPL9",48551,27436,42735,24395,17508,15882
"LIAS",398,277,420,279,271,254
"LOC401127",0,0,4,0,0,0
"UGDH",2324,2724,3683,2918,3216,3218
"UGDH-AS1",8,7,38,16,15,12
"SMIM14",749,510,686,560,664,610
"RNU7-11P",6,0,0,0,0,0
"LOC105374419",4,0,4,6,0,13
"UBE2K",4121,4110,6052,4338,4659,4571
"ZBTB12BP",19,4,12,2,3,10
"PDS5A",3111,2891,4435,3323,4049,4900
"PABPC1P1",6,6,4,0,0,2
"KRT18P25",0,0,0,0,0,0
"LOC344967",10,0,0,0,0,0
"N4BP2",658,416,904,481,882,874
"RHOH",4,2,8,0,0,0
"LINC02265",0,0,0,0,0,0
"CHRNA9",2,0,0,0,0,0
"RBM47",5528,3061,4859,3991,4022,4754
"MIR4802",0,0,0,0,1,0
"LOC107986225",0,0,0,0,0,0
"NSUN7",135,135,194,127,189,175
"ARL4AP2",2,2,4,1,0,2
"APBB2",379,368,630,504,780,721
"LOC107986273",30,15,30,8,6,18
"RNU6-1195P",0,0,0,0,0,0
"UCHL1-AS1",6,0,0,0,0,0
"UCHL1",3283,2838,4420,3285,2624,2858
"LIMCH1",183,151,231,132,132,186
"LOC105374423",2,0,3,0,0,0
"LOC105374421",0,0,0,0,3,3
"PHOX2B",2,0,0,0,0,0
"PHOX2B-AS1",0,0,0,0,0,0
"HMGB1P28",0,0,0,0,0,0
"LINC00682",0,0,0,0,0,0
"LOC105374426",0,0,3,0,0,4
"TMEM33",3073,3100,4444,3265,3387,3376
"DCAF4L1",2,8,4,0,2,0
"SLC30A9",1322,1758,2180,2385,2340,2519
"ATP1B1P1",6,8,6,4,2,6
"BEND4",0,0,0,0,0,2
"LOC105374428",2,0,0,0,0,0
"SHISA3",0,4,0,0,10,2
"ATP8A1",312,274,311,320,449,533
"RPS7P7",2,0,0,0,0,0
"LOC105374430",0,0,0,0,0,2
"GRXCR1",0,0,0,0,0,0
"LOC105374432",0,0,0,0,0,0
"LOC105374434",0,0,0,0,0,0
"LOC105374433",0,0,0,0,0,0
"RPS2P21",0,0,0,0,0,0
"LINC02383",0,0,0,0,0,0
"PGBD3P4",0,0,0,0,0,0
"RN7SL691P",0,0,0,0,0,0
"NDUFB4P12",4,0,2,0,0,0
"LOC105374438",0,0,0,0,0,0
"LINC02475",56,43,48,38,58,54
"KCTD8",0,0,1,0,0,0
"LOC107986275",0,0,0,0,0,0
"YIPF7",0,0,0,0,0,0
"GUF1",1105,1448,1950,1592,2026,1952
"GNPDA2",264,350,476,395,409,424
"LOC105374439",2,0,0,0,0,0
"LOC112268465",2,0,4,0,0,0
"LOC105374440",0,0,0,0,0,0
"LOC105374441",4,0,0,0,0,0
"LOC100533736",0,0,0,0,0,0
"THAP12P9",0,0,0,0,0,0
"GABRG1",0,0,0,8,0,0
"GABRA2",32,44,29,36,56,52
"RAC1P2",368,244,278,298,254,220
"COX7B2",0,0,0,0,0,0
"GABRA4",48,53,60,41,47,31
"GABRB1",18,10,12,10,11,14
"LOC105374442",0,0,0,0,0,0
"LOC107986276",0,0,0,0,0,0
"COMMD8",1168,946,1396,1014,931,783
"LOC107986277",0,2,4,4,0,0
"ATP10D",142,158,245,204,280,291
"RPL21P52",2,2,0,0,0,0
"CORIN",3,0,4,2,10,4
"LOC105374444",0,0,0,0,0,0
"LOC105374443",0,0,0,0,0,0
"MIR8053",0,0,0,0,0,0
"RPL15P7",4,8,0,0,2,0
"LOC101927179",0,0,0,0,0,0
"NFXL1",317,330,469,321,442,402
"LOC101927157",0,0,4,0,2,0
"CNGA1",42,13,29,16,7,20
"NIPAL1",636,787,1036,795,955,1070
"TXK",72,57,79,64,50,76
"TEC",30,35,62,36,53,57
"LOC105374445",4,0,2,4,0,0
"SLAIN2",1314,1184,2083,1415,1551,1706
"LOC107986278",0,6,14,0,4,6
"SLC10A4",18,22,20,16,10,16
"ZAR 1.00",4,0,6,0,4,0
"FRYL",350,444,461,525,982,1179
"OCIAD1",3536,3351,4748,3482,3123,3554
"OCIAD1-AS1",0,6,18,3,0,4
"OCIAD2",2,2,2,0,2,0
"CWH43",2,0,0,0,0,0
"TPI1P4",0,0,0,0,0,0
"LOC101927209",0,0,0,0,0,0
"LOC100419003",0,0,0,0,0,0
"SNX18P23",0,0,0,0,0,0
"LOC107986214",0,0,0,0,0,0
"SNX18P25",0,0,0,0,0,0
"DCUN1D4",522,651,865,859,860,937
"LRRC66",1,12,4,2,12,14
"SGCB",525,457,782,454,532,578
"LINC02480",0,0,0,0,0,0
"SPATA18",0,0,0,0,0,2
"LOC107986279",0,0,0,0,0,0
"LOC112268466",2,0,0,0,0,0
"USP46",697,759,985,831,939,1022
"USP46-DT",56,64,58,67,59,46
"DANCR",2619,2337,3299,2240,1792,1976
"MIR4449",2,1,0,0,0,0
"SNORA26",13,3,14,2,4,3
"ERVMER34-1",1502,1435,2123,1319,1634,1676
"LOC107986281",39,27,74,39,37,60
"LINC01618",0,0,0,0,0,0
"RASL11B",136,220,268,178,117,144
"SCFD2",309,347,446,447,351,430
"LOC101928658",4,0,28,11,4,9
"LOC105377654",4,0,0,0,0,0
"FIP1L1",910,1169,1704,1349,1476,1669
"LNX1",41,33,86,51,65,78
"LNX1-AS1",0,0,0,0,0,0
"LOC101928879",0,0,0,2,0,0
"LNX1-AS2",0,0,0,0,0,0
"LOC100506444",0,0,0,0,0,0
"LOC100129728",0,0,0,0,0,0
"RPL21P44",17,2,16,0,0,0
"CHIC2",1086,980,1297,980,839,925
"MORF4L2P1",0,0,2,0,0,0
"GSX2",0,2,2,0,0,0
"PDGFRA",209,192,261,342,398,394
"LINC02283",0,0,0,0,0,0
"LINC02260",2,2,0,0,8,6
"KIT",0,0,2,0,0,0
"LOC105377657",2,0,2,0,0,0
"LINC02358",0,0,0,0,0,0
"RPL38P3",0,0,0,0,0,0
"KDR",0,4,6,0,0,0
"LRRC34P2",0,0,0,0,0,0
"SRD5A3",786,713,1042,830,598,755
"FCF1P8",2,4,0,1,0,0
"SRD5A3-AS1",4,0,0,0,1,0
"LOC105377659",0,4,2,0,0,0
"TMEM165",1704,1985,2314,2195,1989,2081
"CLOCK",1003,565,1022,732,963,1156
"PDCL2",0,0,0,0,0,0
"NMU",18,12,22,6,14,24
"LOC105377660",0,0,0,0,0,0
"EXOC1L",4,0,4,0,0,0
"LOC105377661",0,0,0,0,0,0
"EXOC1",344,318,554,462,493,575
"LOC105377663",18,6,22,18,12,19
"CEP135",515,240,493,304,410,405
"CRACD",92,34,90,73,80,112
"RNA5SP161",0,0,0,0,0,0
"LOC101928760",2,2,0,0,0,0
