"","SKA03_36","SKA03_38","SKA03_39","SKA03_56","SKA03_58","SKA03_59"
"ANGPTL5",4,0,11,2,4,0
"CEP126",28,40,24,39,31,33
"CFAP300",4,4,0,2,2,0
"YAP1",6318,6911,7084,7801,8250,7332
"LOC105369460",0,3,4,0,0,0
"RPS6P17",0,0,0,0,0,0
"BIRC3",202,208,164,90,134,86
"BIRC2",2088,2184,2080,2281,2526,2515
"TMEM123",18515,18111,17819,18904,17853,15823
"LOC101928424",19,38,19,33,57,16
"LOC102723838",2,0,2,0,0,0
"MMP7",134,150,164,272,292,266
"MMP20",6,14,2,0,6,0
"LOC101928477",49,51,40,4,12,2
"MMP27",4,0,0,0,0,0
"MMP8",2,0,0,0,0,0
"MMP10",2,0,0,0,2,0
"WTAPP1",7,2,3,7,4,10
"MMP1",7,20,27,78,101,121
"CSNK1A1P2",0,0,0,0,0,0
"MMP3",2,0,0,14,8,8
"MMP12",0,0,0,0,2,0
"BOLA3P1",0,0,0,0,0,0
"MMP13",0,4,8,0,4,0
"RPL21P96",0,0,0,0,0,0
"DCUN1D5",3772,3379,3341,3428,3494,3158
"DYNC2H1",197,183,157,118,208,177
"LOC105369463",0,2,0,0,2,0
"LOC100190922",0,0,0,0,0,0
"LOC102723862",0,0,0,0,0,1
"MIR4693",0,0,0,0,0,0
"LOC105369464",0,0,0,0,0,1
"PDGFD",0,6,1,14,4,12
"DDI1",0,0,0,0,0,0
"LOC102723879",0,0,0,0,0,0
"LINC02552",0,0,0,0,4,0
"LOC105369466",0,0,0,0,0,0
"LOC107984380",0,0,0,0,0,0
"CASP12",0,0,0,0,0,0
"CASP4LP",0,0,0,0,0,0
"CASP4",735,730,848,1098,1275,1410
"CASP5",0,0,0,0,2,2
"CASP1",0,14,4,30,66,92
"CARD16",8,12,12,0,14,18
"LOC107984381",0,0,0,0,0,0
"CASP1P2",0,0,0,0,0,0
"CARD17",0,0,0,0,0,0
"CASP1P1",0,0,0,0,0,0
"CARD18",0,0,0,0,0,0
"LOC105369469",0,0,0,0,0,0
"LOC105369468",0,0,0,0,0,0
"GRIA4",0,0,0,6,0,0
"MSANTD4",1090,1144,1174,1155,1371,1125
"KBTBD3",90,112,112,116,102,124
"AASDHPPT",2453,2207,2225,2303,2369,2066
"LINC02719",0,0,0,0,0,0
"LOC101928535",0,0,0,0,0,0
"LOC643855",0,0,2,0,0,0
"LOC105369474",0,0,0,0,0,0
"GUCY1A2",0,0,0,6,8,4
"LOC112268081",0,0,0,0,0,0
"LOC100421306",0,2,0,0,4,0
"LOC100422300",6,0,2,0,0,2
"LOC105369475",0,0,0,0,0,0
"ASS1P13",0,0,0,0,0,2
"LOC105369477",122,116,95,120,166,108
"CWF19L2",1396,1228,1138,1293,1331,1317
"SMARCE1P1",0,2,0,10,0,0
"ALKBH8",677,655,722,598,684,538
"ELMOD1",0,2,0,0,4,0
"LOC112267904",0,0,0,2,0,2
"LOC107984382",0,0,0,0,0,0
"SLN",0,0,0,4,4,4
"LOC203930",0,0,0,0,0,0
"SLC35F2",3849,3523,3337,3747,3326,3276
"RPLP2P3",0,2,2,0,0,2
"RAB39A",0,0,0,0,0,0
"CUL5",3074,3117,3096,2965,3413,2798
"ACAT1",4897,4775,5025,6694,7031,7436
"NPAT",907,1037,1001,1053,1137,835
"ATM",1131,1011,1024,1193,1360,1351
"C11orf65",18,5,19,28,28,19
"POGLUT3",4348,4441,4130,3179,3478,3033
"LOC112267909",2,0,6,16,2,4
"EXPH5",392,273,264,308,242,178
"LOC101928561",1,0,0,0,1,0
"DDX10",2922,2902,2937,2588,2796,2471
"CYCSP29",0,0,0,0,0,0
"C11orf87",0,0,0,0,0,0
"LINC02715",0,0,0,0,0,0
"LOC105369483",0,0,0,0,0,0
"LOC107984384",0,0,0,0,0,0
"TFAMP2",0,0,0,0,0,0
"LOC105369484",2,0,8,0,0,0
"ZC3H12C",691,648,582,522,512,380
"RDX",9411,8680,8727,7304,7427,7015
"LINC02732",56,32,47,56,37,9
"LOC107984385",0,0,0,0,0,0
"FDX1",1536,1625,1818,2116,2076,2245
"LOC105369487",4,0,0,4,8,6
"ARHGAP20",0,0,4,0,0,4
"HNRNPA1P60",0,0,0,0,0,0
"LOC105369488",0,0,0,0,0,0
"LOC105369489",0,0,0,0,0,0
"LINC02550",0,0,0,0,0,0
"LOC102723966",0,0,0,0,0,0
"C11orf53",0,0,0,0,0,0
"COLCA1",0,6,4,2,14,12
"COLCA2",20,31,33,48,45,35
"LOC105369491",0,0,2,0,2,0
"MIR4491",0,0,0,0,0,0
"POU2AF1",12,12,16,28,46,30
"BTG4",33,20,19,14,4,8
"LOC100132078",0,0,0,0,0,0
"LOC107984386",0,0,0,0,0,0
"LOC644277",0,0,0,0,0,0
"LOC728196",0,0,0,0,0,0
"MIR34B",0,0,0,0,0,0
"MIR34C",0,0,0,0,0,0
"HOATZ",7,3,5,0,5,0
"LAYN",0,0,0,0,0,0
"SIK2",3257,3580,4206,4158,5169,4835
"PPP2R1B",5405,5371,5282,5369,5734,4861
"ALG9",1428,1547,1578,1667,1551,1674
"GNG5P3",2,2,0,0,0,0
"FDXACB1",237,257,282,240,242,201
"C11orf1",430,506,458,610,688,784
"RPL37AP8",0,0,0,0,0,0
"CRYAB",28,28,18,26,25,28
"HSPB2",0,0,2,0,0,4
"HSPB2-C11orf52",2,1,2,7,2,1
"C11orf52",0,0,0,0,0,0
"DIXDC1",95,134,142,170,191,152
"DLAT",5033,5324,4922,4232,4712,3792
"PPIHP1",7,2,12,2,0,0
"PIH1D2",74,70,59,96,100,98
"NKAPD1",2271,2228,2249,2195,2523,2732
"TIMM8B",2712,2694,2624,3243,3286,3525
"SDHD",5503,6211,6086,8090,8239,8788
"IL18",1750,1451,1617,1882,1721,2175
"LOC107987164",0,0,0,0,0,0
"TEX12",0,0,3,2,0,4
"BCO2",6,2,0,6,0,11
"KCTD9P4",0,0,0,0,0,0
"MRPS36P4",0,0,0,0,0,0
"RPS12P21",0,0,0,0,0,0
"PTS",818,906,806,926,914,821
"RPS6P16",6,7,12,5,1,5
"PLET1",0,0,0,0,0,2
"LOC100132686",0,0,0,0,1,0
"ST13P10",0,0,0,0,2,0
"LINC02762",4,2,6,13,4,8
"LOC107984388",4,0,2,0,2,8
"RNU6-44P",0,0,0,0,0,0
"LOC107984387",0,0,4,12,6,4
"LOC107984389",0,0,0,0,0,0
"LINC02763",0,0,0,0,0,0
"LINC02764",0,0,0,0,0,0
"LOC105369496",0,0,0,0,0,0
"LOC105369498",0,0,0,0,0,0
"LOC101928847",0,0,0,0,0,0
"NCAM1",7,14,27,4,8,13
"NCAM1-AS1",0,0,0,0,0,0
"TTC12",473,494,410,455,432,477
"ANKK1",22,8,20,0,2,14
"DRD2",944,830,930,954,802,877
"MIR4301",0,0,0,0,0,0
"LOC105369501",2,8,4,4,3,6
"LOC107984390",52,81,62,85,88,76
"TMPRSS5",24,17,21,18,11,11
"MTRF1LP1",0,0,0,0,1,0
"ZW10",3026,2761,2926,2845,3035,2663
"LOC100288385",0,0,0,4,0,0
"CLDN25",0,0,0,0,0,0
"LOC390251",0,0,1,0,0,0
"ATF4P4",0,0,2,0,2,2
"USP28",2322,2474,2590,2419,2634,2121
"LOC100421976",16,2,4,4,0,4
"HTR3B",0,0,0,0,0,0
"HTR3A",0,2,0,0,0,0
"ZBTB16",2,0,2,0,4,4
"LOC101928875",0,0,0,0,0,0
"NNMT",48,16,18,12,12,24
"LOC101928940",0,0,0,0,0,0
"LOC107984391",0,0,0,0,0,0
"C11orf71",222,255,242,348,335,401
"RBM7",1935,1874,1844,2460,2577,2541
"REXO2",3820,3094,3381,3450,3336,3044
"LOC100422382",0,0,0,0,0,0
"NXPE2",4,0,0,3,4,4
"NXPE2P1",0,0,0,0,0,0
"NXPE1",0,2,3,10,2,2
"NXPE4",0,0,0,8,4,0
"LOC105369504",0,0,0,0,1,0
"LOC105369506",5,8,0,15,22,13
"LOC105369505",0,0,0,0,0,0
"CADM1",12612,13162,12296,11156,10835,9259
"LOC105369509",7,6,0,9,4,0
"LOC105369507",7,10,0,2,0,0
"LOC105369511",0,0,0,0,0,0
"FTLP7",0,0,0,0,0,0
"LINC02698",0,0,0,0,0,0
"LOC101928985",0,0,0,0,0,0
"LINC00900",0,0,0,0,0,0
"LOC107987165",0,0,0,0,0,0
"LINC02703",0,0,0,0,0,0
"RPL15P15",0,0,0,0,0,0
"LOC112268082",0,0,0,0,0,0
"LOC105369513",0,0,0,0,0,0
"LOC107984393",0,0,0,0,3,1
"LOC107987166",4,0,0,1,0,0
"LOC107984372",0,0,0,0,0,0
"LINC02702",0,0,0,0,0,0
"BUD13",1414,1447,1372,1390,1396,1370
"ZPR1",3173,2620,2745,3188,2931,2907
"APOA5",0,0,6,2,12,2
"APOA4",78,66,77,260,265,324
"APOC3",355,362,647,1098,1023,1689
"APOA1",3249,4363,5821,9158,10409,17478
"APOA1-AS",2,0,2,0,2,0
"SIK3",2534,2562,2794,2040,2078,1910
"RNY4P6",0,0,0,0,0,0
"RPS27P19",3,0,0,2,2,0
"LOC101060089",0,0,0,0,0,0
"LOC653303",72,73,82,66,59,73
"PAFAH1B2",7030,6910,6542,6950,7077,6527
"SIDT2",593,713,899,1149,1063,1281
"LOC100652768",4,3,0,4,4,2
"TAGLN",10187,7459,6889,7297,3846,3365
"PCSK7",901,909,926,947,1190,1014
"RNF214",933,948,875,1050,1059,1123
"BACE1",279,377,313,405,542,436
"BACE1-AS",30,27,29,69,36,62
"CEP164",838,736,905,875,937,834
"PRR13P3",0,0,0,2,0,2
"DSCAML1",0,10,0,2,0,4
"LOC105369515",0,0,8,4,4,6
"LOC107984394",0,0,0,0,0,0
"FXYD2",0,0,0,11,3,5
"FXYD6-FXYD2",0,0,0,0,0,0
"FXYD6",2,6,6,11,35,37
"TMPRSS13",81,66,56,62,39,16
"IL10RA",4,10,6,0,2,0
"SMIM35",6,6,0,23,4,6
"RN7SL828P",0,0,0,0,0,0
"TMPRSS4",906,1137,1297,2171,2229,2615
"LOC105369517",2,4,0,8,8,10
"SCN4B",25,16,24,18,18,45
"SCN2B",10,12,10,64,68,110
"JAML",270,326,258,494,602,681
"HSPE1P18",2,0,0,0,0,0
"MPZL3",1434,1540,1672,1830,2054,2006
"MPZL2",2327,2719,2922,3294,3559,4001
"CD3E",0,0,2,4,0,0
"CD3D",2,0,0,0,0,0
"CD3G",6,6,0,6,16,4
"UBE4A",5669,5965,5764,5825,6447,5675
"LOC100131626",1,0,1,0,0,0
"ATP5MG",9699,9768,9779,14038,13586,14215
"KMT2A",3796,2638,2941,2706,3334,2778
"LOC101929089",12,4,10,12,12,6
"TTC36",6,1,6,10,2,5
"TMEM25",1083,1013,998,1220,1113,1193
"IFT46",508,429,411,358,236,314
"RPL5P30",0,2,0,0,0,14
"ARCN1",12858,12088,12312,12434,12021,10448
"PHLDB1",1029,1062,1101,1201,1235,1288
"MIR6716",0,0,0,0,0,0
"TREH",0,5,9,45,39,89
"TREHP1",3,0,0,0,0,0
"LOC105369519",0,0,1,0,0,2
"DDX6",10441,10730,10135,9524,11383,9537
"SETP16",0,0,0,0,0,0
"CXCR5",0,0,0,0,3,6
"BCL9L",7915,7838,9391,8601,9230,8584
"MIR4492",14,11,23,40,29,18
"UPK2",3,6,0,6,4,8
"FOXR1",0,0,0,0,0,0
"CCDC84-DT",0,0,0,0,0,0
"CCDC84",8,14,15,0,2,6
"RPL23AP64",0,0,0,0,0,0
"RPS25",0,0,2,0,0,0
"TRAPPC4",0,0,0,0,0,0
"SLC37A4",276,362,372,590,524,604
"HYOU1",186,192,192,198,180,192
"VPS11",2,2,3,0,0,0
"HMBS",2252,2282,2378,2638,2326,2372
"H2AX",6680,6440,6345,7372,6350,6216
"DPAGT1",1679,1782,2031,1980,2189,2161
"LOC107984397",28,44,38,47,85,39
"C2CD2L",288,223,230,392,308,300
"HINFP",941,927,945,1190,1061,1161
"ABCG4",6,4,8,0,0,0
"NLRX1",89,116,162,131,146,191
"PDZD3",88,88,95,219,235,278
"CCDC153",43,52,62,133,129,113
"SNORD150",0,4,2,3,1,2
"CBL",2194,2143,1962,1506,1887,1460
"MCAM",328,258,295,234,178,141
"MIR6756",0,0,0,0,0,0
"RNF26",3852,3826,4108,4624,4532,4120
"C1QTNF5",0,0,0,0,0,0
"MFRP",0,0,0,0,0,0
"USP2",216,274,400,215,227,234
"USP2-AS1",38,27,51,12,40,41
"LOC100130353",2,2,0,2,0,4
"THY1",0,3,0,0,0,0
"LOC107984398",0,2,0,0,0,0
"KRT8P7",0,0,0,0,0,0
"LOC105369520",0,0,0,0,0,0
"NECTIN1",2355,2528,3232,3410,3306,3157
"NECTIN1-AS1",0,0,2,0,0,0
"LOC102724301",0,1,0,0,1,0
"LOC390255",0,0,0,0,0,0
"LOC105369526",2,0,0,0,2,2
"LINC02744",0,0,0,0,0,0
"LOC105369527",0,0,0,0,0,0
"LOC105378956",0,0,0,0,0,0
"TRIM29",34,12,24,212,204,152
"LOC105369529",0,0,0,0,0,0
"LOC107984399",0,0,2,0,0,0
"LOC105369530",0,2,0,0,6,8
"OAF",516,732,923,1499,1409,1903
"POU2F3",0,0,0,4,0,4
"LOC649133",0,0,0,0,0,0
"LOC105369531",0,0,0,0,0,0
"TLCD5",108,82,112,104,82,74
"ARHGEF12",6556,6295,6713,6833,7892,6368
"GRIK4",413,594,612,842,835,1177
"LOC107984400",46,38,33,49,30,37
"LOC105369532",4,0,0,0,0,0
"LOC101929227",5,2,2,14,11,0
"HMGB1P42",0,0,0,0,2,0
"LOC101929208",0,0,0,0,0,0
"TBCEL",561,564,411,415,408,409
"TBCEL-TECTA",0,0,0,0,0,0
"TECTA",0,0,0,0,0,0
"LOC105369533",0,0,0,0,0,0
"LOC105369534",0,0,0,0,0,0
"SC5D",7527,7742,8223,9949,10187,9948
"BMPR1AP2",0,0,2,0,0,0
"LOC105369536",0,0,0,0,0,0
"SORL1",579,651,651,1216,1481,1369
"LOC105369535",0,0,0,0,0,0
"LOC107984402",0,0,0,0,0,0
"MIR100HG",0,0,0,0,0,0
"MIR125B1",0,0,0,0,0,0
"BLID",0,0,0,0,0,0
"MIRLET7A2",0,0,0,0,0,0
"MIR10526",0,0,0,0,0,0
"MIR100",0,0,0,0,0,0
"TRK-TTT2-1",0,0,0,0,0,0
"GLULP3",0,0,0,0,0,0
"UBASH3B",1960,1413,1417,958,653,528
"CRTAM",0,0,0,0,0,0
"JHY",8,16,8,12,10,10
"ATP5PBP5",0,0,0,0,0,0
"BSX",0,0,0,0,0,0
"LOC341056",2,0,0,0,0,2
"RPL34P23",0,0,0,0,0,0
"RPS26P43",0,4,0,0,0,0
"RPL31P47",0,0,0,0,0,0
"HSPA8",101620,100094,96472,93473,93223,86703
"SNORD14E",0,5,4,0,2,0
"SNORD14D",9,0,3,3,0,0
"SNORD14C",2,4,5,3,5,6
"LOC101929289",13,5,5,9,11,5
"CLMP",593,600,635,439,475,376
"LOC107984350",2,0,0,6,0,2
"LOC105369540",0,0,0,0,0,0
"LOC105369539",0,0,0,0,0,0
"LINC02727",0,0,0,0,0,0
"GRAMD1B",62,38,83,204,214,352
"MIR4493",0,0,0,0,0,0
"SF3A3P2",2,2,0,0,0,0
"SCN3B",103,62,106,129,172,136
"LOC105369543",2,0,0,0,2,3
"ZNF202",654,671,664,424,514,432
"OR6X1",0,0,0,0,0,0
"LOC105369544",12,9,16,13,9,15
"OR6M1",2,2,0,0,0,0
"TMEM225",0,0,0,0,0,0
"OR8D4",2,0,2,0,2,0
"OR4D5",0,0,0,0,0,0
"OR6T1",4,3,4,4,4,6
"OR10S1",0,0,0,0,0,0
"OR10G6",0,0,0,0,0,0
"OR10G4",0,0,0,2,5,0
"OR10G9",0,0,0,0,0,0
"OR10G8",0,0,0,0,0,0
"OR10G7",0,0,0,2,0,0
"LOC107984403",0,0,0,0,0,0
"LOC105369545",0,0,0,0,0,2
"VWA5A",0,6,6,2,12,4
"OR10D3",0,0,0,0,0,0
"LOC102724410",0,0,0,0,0,0
"OR8G2P",0,0,0,0,0,0
"LOC112267863",0,0,0,0,0,0
"OR8G1",0,0,0,0,0,0
"OR8G5",0,0,0,0,0,0
"OR8D1",0,0,0,0,0,0
"LOC112268069",0,0,0,0,0,0
"OR8D2",0,0,0,0,0,0
"OR8B2",0,0,0,0,0,0
"OR8B3",0,0,0,0,0,0
"LOC107984404",0,0,0,0,0,0
"OR8B4",0,0,0,0,0,0
"OR8B8",0,0,0,0,0,0
"OR8B12",0,0,0,0,0,0
"OR8A1",0,0,0,0,0,0
"PANX3",0,0,0,0,0,0
"TBRG1",965,843,906,841,788,780
"SIAE",956,1415,1533,1880,2506,2904
"SPA17",161,176,199,230,239,209
"LOC107984405",0,0,0,2,0,0
"NRGN",173,199,174,216,175,226
"VSIG2",0,6,1,9,4,8
"ESAM",202,160,180,163,126,112
"LOC101929340",30,39,26,16,23,36
"MSANTD2",500,409,381,396,453,406
"LOC100507283",9,16,10,3,7,21
"LOC107984357",4,12,11,28,20,48
"ROBO3",18,4,4,16,2,2
"ROBO4",0,0,0,0,0,0
"LOC107984406",0,0,0,0,0,0
"HEPACAM",0,0,0,0,2,0
"HEPN1",0,0,0,0,0,0
"CCDC15-DT",13,12,20,0,8,19
"CCDC15",221,199,225,186,248,184
"SLC37A2",20,15,32,27,6,20
"TMEM218",380,360,492,429,488,459
"KRT18P59",0,2,0,0,6,10
"PKNOX2-AS1",0,0,0,0,0,0
"PKNOX2",6,6,0,0,2,0
"LOC105369549",0,0,0,0,0,0
"FEZ1",14,10,21,10,4,8
"LOC403312",0,0,0,0,0,0
"STT3A-AS1",5,1,8,2,8,5
"EI24",9381,8644,9048,8269,7703,7122
"STT3A",21123,21232,21184,22828,21920,20537
"CHEK1",3327,3117,3280,2743,2947,2497
"ACRV1",10,7,19,12,13,37
"LOC105369551",0,4,0,2,0,0
"PATE1",0,0,0,0,0,0
"PATE2",0,0,0,0,0,0
"PATE3",0,0,0,0,0,0
"LOC105369552",0,0,0,0,0,0
"PATE4",0,0,0,0,0,0
"HYLS1",2,0,0,0,0,0
"PUS3",837,846,849,1083,890,990
"DDX25",4,0,6,0,0,8
"VSIG10L2",0,8,0,0,0,0
"CDON",119,131,115,162,121,95
"NAP1L1P1",0,0,0,0,0,2
"LOC107984407",0,0,0,0,0,0
"LOC105369591",0,0,0,0,0,0
"RPUSD4",1806,1719,1838,2200,2377,2578
"FAM118B",1073,929,918,1078,1062,965
"SRPRA",2586,2754,2879,2676,2647,2475
"FOXRED1",1615,1775,1928,1897,2102,2146
"TIRAP",301,291,326,379,325,318
"HP11014",81,79,62,86,94,93
"DCPS",936,1050,1259,1267,1262,1182
"GSEC",22,20,38,25,52,64
"ST3GAL4",358,350,346,328,358,298
"KIRREL3",2,0,0,0,0,0
"LOC101929427",0,0,0,0,0,0
"LOC105369561",0,0,0,0,0,0
"LOC105369559",0,0,0,0,0,0
"KIRREL3-AS2",0,0,0,0,0,0
"MIR3167",0,0,0,0,0,0
"LOC105369558",0,0,0,0,0,0
"KIRREL3-AS3",0,0,0,0,0,0
"LOC101929473",0,0,0,0,0,0
"LOC105369562",0,0,0,0,0,0
"LOC107984379",0,0,0,0,0,0
"LINC02712",0,0,0,0,0,0
"LOC107984373",0,0,0,2,0,0
"LOC107984374",0,0,0,0,0,0
"LINC02725",0,0,0,0,0,0
"LINC02098",0,0,0,0,0,0
"LOC107984408",0,0,0,0,0,0
"ETS1",402,296,328,190,198,156
"MIR6090",0,0,0,0,0,0
"ETS1-AS1",0,0,0,0,0,0
"LOC105369565",0,0,0,0,0,0
"LOC105369568",0,0,0,0,0,0
"LOC101929538",0,0,0,0,0,0
"FLI1",0,0,0,0,0,0
"SENCR",0,0,0,0,0,0
"KCNJ1",0,0,0,0,0,0
"LOC107984409",0,0,0,0,0,0
"KCNJ5",0,0,0,0,0,2
"C11orf45",118,182,144,196,198,274
"TP53AIP1",0,0,4,0,0,4
"ARHGAP32",1568,1390,1592,1582,1850,1578
"LOC399975",265,193,203,156,244,125
"ZNF123P",0,0,0,0,0,0
"LOC105369571",0,0,0,0,0,0
"LOC105369572",2,2,0,5,3,6
"BARX2",39,34,43,36,52,58
"LOC107984410",4,0,1,0,0,2
"RPS27P20",0,0,0,0,0,0
"LINC01395",16,22,54,33,23,40
"TMEM45B",7277,8604,8861,13615,12457,14426
"NFRKB",2373,2014,2394,2101,2288,2157
"PRDM10",390,372,368,404,446,428
"LINC00167",0,4,2,0,0,11
"ELOBP2",0,3,0,0,4,2
"LOC107984432",18,10,14,24,25,18
"APLP2",68948,69650,73330,72673,72872,72644
"ST14",13465,13405,13959,20189,20136,19977
"ZBTB44",2657,2818,2663,3921,3904,3588
"NDUFAF2P2",1,0,0,1,0,0
"DDX18P5",8,2,0,4,2,0
"RN7SL778P",0,1,0,0,0,0
"ZBTB44-DT",2,2,2,2,1,0
"ADAMTS8",0,0,4,2,0,0
"ADAMTS15",14,26,32,76,38,90
"LOC105369574",0,0,0,0,1,0
"BAK1P2",0,0,0,0,0,0
"MIR8052",0,0,0,0,0,0
"LINC02873",0,0,0,0,0,0
"LOC105369575",0,0,0,0,0,0
"LOC105369576",0,0,0,0,0,0
"LINC02551",2,0,0,0,0,0
"SNX19",4151,3884,3921,3970,4419,3784
"LOC105369577",0,0,0,0,0,0
"LOC107984411",0,0,0,0,0,0
"LOC105369579",0,0,0,0,0,0
"LOC105369578",0,0,0,0,0,0
"LOC107984412",0,0,0,0,0,0
"NTM",0,0,0,0,0,0
"LOC101929653",0,0,0,0,0,0
"NTM-AS1",0,0,0,0,0,0
"LOC107984413",0,0,0,0,0,0
"NTM-IT",0,0,0,0,0,0
"OPCML",0,0,0,2,0,0
"LOC105369580",0,0,0,0,0,0
"LINC02743",0,0,0,0,0,0
"SPATA19",0,0,0,0,0,0
"LOC283172",0,0,0,0,0,0
"IGSF9B",8,14,20,2,0,12
"MIR4697",0,0,0,0,0,0
"LINC02730",0,0,0,0,0,0
"LINC02731",0,0,0,0,0,0
"JAM3",4,0,0,2,0,0
"LOC107984040",0,2,0,0,0,0
"PTP4A2P2",0,0,0,0,0,0
"NCAPD3",4051,4092,4038,3743,4242,3170
"SNORD153",0,0,0,0,0,0
"VPS26B",2515,2517,2812,3034,3242,3188
"THYN1",1350,1468,1438,1905,1709,1782
"ACAD8",1252,1234,1280,1486,1580,1427
"GLB1L3",0,0,0,0,0,0
"GLB1L2",477,460,527,738,587,586
"B3GAT1",12,0,0,0,1,0
"B3GAT1-DT",0,0,0,1,4,0
"LOC105369583",0,0,0,0,0,0
"LINC02706",0,0,0,0,0,0
"LINC02714",0,0,0,0,0,0
"LINC02697",0,0,0,0,0,0
"LOC100507548",0,0,0,0,0,0
"LINC02717",0,0,0,0,0,0
"LOC105369587",0,0,0,0,0,0
"LINC02684",0,0,0,0,0,0
"DDX11L8",0,0,0,0,0,0
"WASH8P",0,0,0,0,0,0
"LOC107987170",0,0,0,0,0,0
"FAM138D",0,0,0,0,0,0
"IQSEC3",0,0,0,24,8,18
"LOC105369593",0,0,0,0,0,0
"LOC574538",0,0,0,0,0,0
"LOC105369592",0,0,0,0,0,0
"SLC6A12",30,18,47,687,321,278
"SLC6A12-AS1",0,0,4,0,0,0
"SLC6A13",2,17,1,15,8,10
"LOC102723544",2,1,4,0,0,0
"KDM5A",3612,3530,3516,3467,3890,3470
"CCDC77",603,552,606,516,636,588
"LOC105369594",12,6,8,19,15,6
"B4GALNT3",606,526,591,502,465,419
"NINJ2",74,98,98,115,118,126
"LOC105369595",0,0,0,0,0,0
"NINJ2-AS1",120,139,153,197,225,242
"LINC02455",0,0,0,0,0,0
"LOC101929432",0,0,0,0,0,0
"WNK1",6976,5823,6749,5635,6514,4998
"RNU4ATAC16P",0,0,0,0,0,0
"RAD52",315,321,365,265,237,306
"ERC1",2478,2459,2763,2708,2759,2461
"LOC107987182",4,0,4,2,2,3
"LINC00942",2,2,2,0,0,4
"LOC107984507",0,0,0,0,0,0
"WNT5B",14,16,24,28,26,26
"FBXL14",494,497,445,422,579,514
"MIR3649",0,0,0,0,0,0
"ADIPOR2",4,22,16,10,36,32
"RPS4XP14",0,0,0,0,0,0
"CACNA2D4",0,0,0,0,0,0
"LOC105369602",0,0,0,0,0,0
"LOC105369601",0,0,0,0,0,0
"LRTM2",0,0,0,0,0,0
"LAMP1P1",0,0,0,0,0,0
"LOC112268103",0,0,0,0,0,0
"LINC00940",0,0,0,0,0,0
"DCP1B",0,0,0,0,0,0
"CACNA1C",0,0,0,0,0,0
"CACNA1C-IT1",0,0,0,0,0,0
"CACNA1C-IT2",0,0,0,0,0,0
"LOC107984131",0,0,0,0,0,0
"CACNA1C-AS4",0,0,0,0,0,0
"CACNA1C-IT3",0,0,0,0,0,0
"RPS6P18",0,0,0,0,0,0
"CACNA1C-AS2",0,0,0,0,0,0
"CACNA1C-AS1",0,0,0,0,0,0
"LINC02371",0,0,2,2,2,0
"ITFG2-AS1",1,0,0,1,1,3
"IQSEC3P1",0,0,0,0,0,0
"RPL23AP14",0,0,0,0,0,0
"CBX3P4",0,0,0,0,0,0
"FKBP4",10793,10119,10372,9173,8538,7409
"ITFG2",650,658,629,649,653,754
"NRIP2",42,28,18,69,29,107
"TEX52",2,2,2,0,14,0
"FOXM1",11819,10920,11975,12412,12394,10534
"RHNO1",4096,4277,4413,4893,4632,4643
"TULP3",1655,1611,1861,1746,1741,1797
"TEAD4",1787,1693,1733,1697,1544,1537
"RPL13AP24",0,0,0,2,0,0
"TSPAN9",1291,1431,1545,2086,2079,2234
"RPS27P3",330,260,262,472,424,354
"LINC02827",0,2,0,0,0,1
"LOC100128253",1,0,0,0,0,0
"LINC02417",0,0,0,0,0,0
"PRMT8",0,0,0,0,0,0
"LOC105369607",0,0,0,0,0,0
"RPS26P44",0,0,0,0,0,0
"THCAT155",0,0,0,0,0,0
"CRACR2A",695,534,632,417,455,335
"LOC107984495",2,0,5,14,6,2
"PARP11",433,457,455,538,671,626
"OTUD4P1",30,36,16,22,42,48
"PARP11-AS1",0,0,0,0,0,0
"LOC105369608",0,1,4,0,0,0
"LOC105369611",0,1,0,0,0,0
"HSPA8P5",4,2,0,2,4,4
"LOC105369612",0,0,0,0,0,0
"CCND2-AS1",1,1,0,0,0,4
"CCND2",2069,2076,1853,2533,2481,2669
"TIGAR",2374,1894,1934,2364,1984,1744
"RPS15P7",1,0,2,0,0,0
"FGF23",0,16,4,24,42,46
"FGF6",0,0,0,0,0,0
"C12orf4",1360,1556,1401,1405,1628,1362
"RAD51AP1",2652,2680,2804,2597,2686,2200
"DYRK4",54,48,60,54,54,42
"AKAP3",13,16,25,43,54,62
"LOC100420673",0,0,0,0,0,0
"NDUFA9",6839,7640,7697,10046,9946,9998
"GAU1",0,0,0,4,0,0
"GALNT8",2,6,0,0,0,0
"LOC105369614",0,0,0,0,0,0
"KCNA6",0,0,2,2,0,0
"KCNA1",0,0,0,0,0,0
"LOC100507560",0,0,0,0,0,0
"LOC390282",0,0,0,0,0,0
"KCNA5",0,0,0,0,0,0
"LOC105369617",200,219,229,286,306,273
"LOC105369616",0,0,0,0,2,0
"LINC02443",0,2,0,10,2,9
"LOC105369618",4,0,12,4,2,0
"NTF3",1,2,8,0,4,6
"ANO2",0,4,0,4,2,1
"LOC105369621",0,0,0,0,0,0
"VWF",17,12,10,38,20,16
"SNORA120",0,0,0,0,0,0
"LOC105369623",0,0,0,0,0,0
"LOC105369622",2,0,0,0,0,0
"CD9",5978,5884,6216,10437,9150,9501
"LOC105369625",6,12,5,13,6,20
"ATP5MFP5",2,0,0,0,2,1
"LOC105369624",1,0,0,2,0,2
"PLEKHG6",4043,4843,5124,6694,6365,7182
